name,city,state,capacity,lat,lon
CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS,JOHN DAY,OR,0.0,44.50140632,-119.60467425
Buena High School,SIERRA VISTA,AZ,900.0,31.56897567,-110.23774968000001
Manzanita Park,HACIENDA HEIGHTS,CA,42.0,34.00276591,-117.9728994
GOLD BEACH HIGH SCHOOL OLD GYM,GOLD BEACH,OR,0.0,42.40474493,-124.42129915
Roosevelt School,RED LODGE,MT,100.0,45.18193229,-109.24680472
DELMAR PRESBYTERIAN CHURCH,DELMAR,NY,100.0,42.6158248,-73.85055984
Family of Faith United Methodist,AKRON,OH,250.0,41.07452174,-81.49331321000001
ZION LUTHERAN CHURCH,FALLBROOK,CA,315.0,33.376541,-117.23273039
Warming Center - Sussex Middle School,SUSSEX,NJ,200.0,41.20798113,-74.60824765
MAINSTREET CENTER,Parker,CO,150.0,39.51826295,-104.76103141
HMONG COMM UMC,ST PAUL,MN,0.0,44.92960052,-93.09470229
Kelty's Baptist Church,LUFKIN,TX,200.0,31.3545773,-94.76481524
Loyal Order Moose Lodge #766,ORLANDO,FL,351.0,28.60207632,-81.41893927999999
High School Of Travel And Tourism,DOBBS FERRY,NY,0.0,41.00618226,-73.87947305
Loris First Baptist Church,LORIS,SC,0.0,34.05933327,-78.89707843000001
UCPS: WEDDINGTON HIGH SCHOOL **,MATTHEWS,NC,874.0,35.00087847,-80.7072518
East Stroudsburg School District-Middle Smithfield Elem,EAST STROUDSBURG,PA,58.0,41.03428607,-75.14082615
BERLIN ELEMENTARY SCHOOL,BERLIN,NY,100.0,42.69041457,-73.3657803
Reading School District- Riverside Elementary,READING,PA,332.0,40.35652102,-75.93382134000001
Holy Rosary Church,WARRENTON,MO,50.0,38.81080229,-91.12655401
STEPHENS MIDDLE SCHOOL,SALEM,OR,750.0,44.99106018,-122.95936126
Aiken High School,AIKEN,SC,800.0,33.5759207,-81.70216277
MANCELONA MISSIONARY CHURCH,Mancelona,MI,0.0,44.89877176,-85.06452099
Vista Verde Middle School,GREENFIELD,CA,832.0,36.31376273,-121.24818526
W. B. Ainley Jr. Community Center,CORNING,AR,100.0,36.40715732,-90.57758087
Ringgold First Baptist Church,RINGGOLD,GA,110.0,34.91727749,-85.11349807
Holy Spirit,LEES SUMMIT,MO,0.0,38.85373592000001,-94.4148081
Sacaton Elementary School,SACATON,AZ,320.0,33.07532208,-111.75692043000001
Lake Hazel Elementary,BOISE,ID,2500.0,43.54661411,-116.32845309
Gladwin Elementary School,GLADWIN,MI,150.0,43.98772257,-84.49211150999999
Gladwin Intermediate School,GLADWIN,MI,200.0,43.98777653,-84.49459364
Asbury United Methodist Church,NEW CASTLE,DE,286.0,39.68501524000001,-75.59352688
Our Lady Queen Of Angels Church Hall,OPELOUSAS,LA,300.0,30.51340543,-92.08345963
Mamou Skating Rink,MAMOU,LA,50.0,30.62997555,-92.4253369
Ville Platte Civic Center,VILLE PLATTE,LA,300.0,30.69556311,-92.27802795000001
Stevens High School,CLAREMONT,NH,100.0,43.36821559,-72.33641631
St. Januarius Roman Catholic Church,NAPLES,NY,608.0,42.62200314,-77.39780069
Summers Elementary School,LAKE CITY,FL,150.0,30.18202325,-82.64919383
Norwayne Middle School,FREMONT,NC,150.0,35.51532664,-77.95189098
CHRIST LUTHERAN CHURCH,DELAVAN,IL,25.0,40.37774502,-89.54761433
CRESTVIEW MIDDLE/HIGH SCHOOL COMPLEX,COLUMBIANA,OH,0.0,40.84210095,-80.66642258
IUKA GRADE SCHOOL,IUKA,IL,0.0,38.61298741,-88.79052907
Most Blessed Sacrament Catholic School,BERLIN,MD,1000.0,38.38993756,-75.19527111
RUSTIC MOTEL,ROLLA,MO,0.0,37.95011513,-91.77706961
KETTLE MORAINE LUTHERAN HIGH SCHOOL,JACKSON,WI,500.0,43.31231374,-88.12241374
PLEASANT GROVE ELEMENTARY SCHOOL,TEXARKANA,TX,0.0,33.48265201,-94.11216825
Northeast Middle School,MINT HILL,NC,407.0,35.19813576,-80.69311446
DARKE COUNTY FAIRGROUNDS,GREENVILLE,OH,0.0,40.08867594,-84.63529257
Coulterville Public School,COULTERVILLE,IL,300.0,38.18635803,-89.60592637
BUCKEYE WEST ELEMENTARY SCHOOL,Adena,OH,170.0,40.21973414,-80.87256517
BELLEVIEW MIDDLE SCHOOL,BELLEVILLE,NJ,210.0,40.79038994,-74.15161689
Seymour Elementary School,EAST GRANBY,CT,214.0,41.93558661,-72.77052805
Pike Recreation Center,DALLAS,TX,0.0,32.79348355,-96.80895623
FIRST BAPTIST CHURCH - WELCH,WELCH,WV,0.0,37.43252832,-81.58438755
RICHMOND HIGH SCHOOL,RICHMOND,MI,0.0,42.81012332,-82.74999884
CADDO VALLEY BAPTIST CHURCH,ARKADELPHIA,AR,75.0,34.16706306,-93.06710209
St. Francis Xavier Catholic Church - Parish Hall,HOUSTON,TX,270.0,29.6582671,-95.35856563
Santa Claran Hotel,SANTA CLARA PUEBLO,NM,175.0,35.99553763,-106.06628942
Woodrow Wilson Elementary School,SALT LAKE CITY,UT,150.0,40.7142989,-111.889721
Holy Trinity Catholic Educ Center,ROLLINGSTONE,MN,0.0,44.10303364,-91.82307893
Virginia Technical College - Squires Student Center,Blacksburg,VA,1070.0,37.23081939,-80.41514301
Glastonbury Abbey,HINGHAM,MA,0.0,42.24717471,-70.84948626
GREEN MOUNTAIN UNION HIGH SCHOOL,CHESTER,VT,0.0,43.28703379,-72.60312824
KINSEY BAPTIST CHURCH,DOTHAN,AL,75.0,31.29744337,-85.34433605000001
Chesapeake City Fire Department,CHESAPEAKE CITY,MD,460.0,39.53125816,-75.81026347999999
Commerce Isd Middle School,COMMERCE,TX,100.0,33.23532047,-95.88369775
Muscoda Community Building,MUSCODA,WI,1.0,43.18541041,-90.44306028
Trinity United Methodist Church,MOUNT GILEAD,OH,300.0,40.54898492,-82.82687288000001
LITTLE COUNTRY CHURCH HALL,WAYNESBURG,OH,1.0,40.69062814,-81.25843728
MOUNTAIN SPRINGS BAPTISTH CHURCH,MONROE,NC,200.0,34.91644112,-80.46839187
HOLMAN MIDDLE SCHOOL,SAINT ANN,MO,580.0,38.73587977,-90.39587284999999
Nolley Methodist Church,JENA,LA,25.0,31.6824881,-92.11551147
Shady Grove Pentecostal Church,JENA,LA,0.0,31.61837543,-92.06266731000001
Baptist Student Union Center,NATCHITOCHES,LA,100.0,31.75369642,-93.09690563000001
Cloutierville Elementary School,CLOUTIERVILLE,LA,200.0,31.54531451,-92.9222393
FIRST UNITED METHODIST CHURCH,WAYNE,NE,100.0,42.23346005000001,-97.01769786
First Baptist Activity Center,Paris,KY,160.0,38.20806767,-84.25351238
HAAS AUDITORIUM,BUNKIE,LA,120.0,30.95030507,-92.18211526
Francis P. Donnelly Elementary,CONKLIN,NY,1277.0,42.0760697,-75.82068663
INACTIVE Spring Hill Loyal Order of the Moose 521,SPRING HILL,FL,0.0,28.50628953,-82.52236244
FIRST CONGRETATIONAL U C C,WYOMING,IL,50.0,41.06319028,-89.77314631
Estill Elementary School,Estill,SC,0.0,32.7536256,-81.22889455
Dry Lane Construction,LA RUE,OH,200.0,40.58101878,-83.36185258
North Mecklenburg High School,HUNTERSVILLE,NC,539.0,35.37249632,-80.83270722
Elm Creek Public Schools,ELM CREEK,NE,0.0,40.71918162,-99.3748209
MAYCO BIGELOW COMMUNITY CENTER,BURLINGTON,NC,352.0,36.11280022,-79.42476463
SANDOVAL JR AND SR HIGH,SANDOVAL,IL,0.0,38.61624296,-89.13171386
MCS Noble Middle School (pet-friendly),WILMINGTON,NC,480.0,34.25638372,-77.84158014
Central High School,SALEM,WI,1448.0,42.5682057,-88.10621695
Michael Zone Recreation Center,CLEVELAND,OH,365.0,41.4750438,-81.72887263000001
SHERIDAN MIDDLE SCHOOL,THORNVILLE,OH,150.0,39.8292665,-82.37726583
Pembroke Academy,SUNCOOK,NH,150.0,43.14557044,-71.45652863000001
Norwalk Methodist Church,NEW LONDON,OH,120.0,41.08545749,-82.40186229
Clarksdale / Coahoma Expo Center,Clarksdale,MS,250.0,34.20245138,-90.60666494
INACTIVE First Presbyterian Church,DELAND,FL,0.0,29.04057675,-81.30382606
Marengo United Methodist Church,MARENGO,IN,100.0,38.35812854,-86.35246705
Project Host Soup Kitchen,GREENVILLE,SC,0.0,34.84636595,-82.40902089000001
Alvaton Community Center,ALVATON,KY,0.0,36.90203624,-86.3669911
C.K. Price Middle School,ORLAND,CA,0.0,39.74157361,-122.19218561
WD Williams Elementary School,SWANNANOA,NC,100.0,35.60540274,-82.40923673
DIXON MAY FAIR,Dixon,CA,738.0,38.44010175,-121.82251029000001
Harlem High School,HARLEM,GA,529.0,33.47793057,-82.31550039
John J. Blair Elementary School,WILMINGTON,NC,50.0,34.25633875,-77.84170604
Bradford Congressional United Church,BRADFORD,VT,126.0,43.99837953,-72.12553429
First United Methodist Church,CROCKETT,TX,1.0,31.31761516,-95.45500893
Onawa Community Center,ONAWA,IA,100.0,42.03612182,-96.0976015
Donald T. Shields Elementary School,RED OAK,TX,153.0,32.53187977,-96.85921034
South Irvine Elementary School,Irvine,KY,0.0,37.6283467,-83.95004516
HEADLAND FIRST BAPTIST CHURCH,HEADLAND,AL,185.0,31.35150162,-85.33491115000001
UNION UNITED METHODIST CHURCH,UNION,OR,15.0,45.21338158,-117.86555632
Oaklyn Junior High School,OAKLYN,NJ,120.0,39.90074461,-75.08442967
East Mecklenburg High School,CHARLOTTE,NC,557.0,35.17881832,-80.75689438
Butler United Methodist Church,BUTLER,GA,100.0,32.55673703,-84.23537306
MAIN STREET METHODIST CHURCH,BOONVILLE,IN,0.0,38.04999384,-87.27281523
ARGYLE RESCUE SQUAD,VILLAGE OF ARGYLE,NY,10.0,43.23811967,-73.4896799
ROYAL OAK MOBIL MANOR REC HALL,MEDFORD,OR,0.0,42.28113311,-122.82402229
Faith Evangelical Lutheran Church,WHITEHALL,PA,96.0,40.65776692,-75.50739881
B J Hooper Elementary School,LAKE VILLA,IL,93.0,42.40789255,-88.01668944
CANTON CENTRE MALL,CANTON,OH,0.0,40.79688304,-81.42125054
INDIAN CREEK HIGHSCHOOL,SHABBONA,IL,0.0,41.76277289,-88.87708880999999
Hedgesville Elementary School,HEDGESVILLE,WV,400.0,39.55262605,-77.99158705
Old Juvenile Hall Building,RED BLUFF,CA,0.0,40.16837385,-122.25724256
CHRISTIAN CHURCH,ZEARING,IA,54.0,42.16108261,-93.29428883
STATE UNIVERSITY OF WEST GEORGIA,Carrollton,GA,0.0,33.57012007,-85.09971146
Saint Marks Lutheran Church,CLAREMONT,NC,100.0,35.71469734,-81.14888187
Sacred Heart High School,KINGSTON,MA,0.0,41.94553311,-70.73507451
Fox C-6 Service Center,ARNOLD,MO,276.0,38.44789887,-90.37035909
River Coast Children's Services,GUERNEVILLE,CA,0.0,38.50127363,-122.99871559
GRADY COUNTY FAIR GROUNDS,CHICKASHA,OK,1738.0,35.05223875,-97.92809954
Champlain Valley Exposition,ESSEX JUNCTION,VT,1800.0,44.49420275,-73.1195909
Southern Baptist Church,CINCINNATI,OH,358.0,39.14619544,-84.48986321
LUTHERN HOME AT Moorestown,MOORESTOWN,NJ,210.0,39.96718652000001,-74.9362124
BISHOP CARROL HIGH SCHOOL,EBENSBURG,PA,480.0,40.49136536,-78.75236852
Brownsdale Elementary School,BROWNSDALE,MN,0.0,43.74278322,-92.86926024
Wendelville Fire Company Station 1,NORTH TONAWANDA,NY,350.0,43.07436212,-78.77124529
King Philip Regional High School,WRENTHAM,MA,0.0,42.07345268,-71.33023684000001
Warrensville Heights High School,WARRENSVILLE HEIGHTS,OH,550.0,41.44408014,-81.53000555
Geneva Town Hall,GENEVA,IN,50.0,40.5919995,-84.95781643000001
Warren Central High School,BOWLING GREEN,KY,0.0,36.98389254,-86.46980159
OVERBROOK CENTER,GREENVILLE,SC,0.0,34.85236443,-82.38167251
First Baptist Church Vilonia,VILONIA,AR,0.0,35.08394884,-92.20663078
Valley Crest Elementary School,WEST VALLEY,UT,150.0,40.7051299,-112.016258
DAMASCUS MIDDLE SCHOOL,BORING,OR,100.0,45.41455992,-122.41365265
JOHN GLENN HS,NEW CONCORD,OH,330.0,40.00960754,-81.74234448
PRAIRIE HEIGHTS ELEMENTARY,CEDAR RAPIDS,IA,240.0,41.90501865,-91.66298162
Halls High School,KNOXVILLE,TN,270.0,36.08587452,-83.92976545
Romulus K-12 School,ROMULUS,NY,0.0,42.74695494,-76.83375491
WAYNE HIGH SCHOOL,WAYNE,NE,400.0,42.23545655,-97.02404708
ARLINGTON LOCAL SCHOOL,ARLINGTON,OH,500.0,40.89014274,-83.65102958
Norwich Fire Headquarters,NORWICH,CT,50.0,41.52384101,-72.08319421
PCSD Paulding County High School,DALLAS,GA,600.0,33.8944156,-84.83466327
Washington County High School,SANDERSVILLE,GA,145.0,32.97082086,-82.80420097
Morganza Elementary School,MORGANZA,LA,374.0,30.74275054,-91.59756493
Kilbourne Middle School,COLUMBUS,OH,300.0,40.08886479,-83.01767305
BROADWAY BAPTIST CHURCH,SEDALIA,MO,20.0,38.70325236,-93.20069638
Morris County Road Garage,MONTVILLE,NJ,200.0,40.91598925,-74.36392883
Oakland Township Elementary School,BUTLER,PA,252.0,40.90145621,-79.83273307
Holmes Elementary School,SPRING LAKE,MI,390.0,43.0740476,-86.1900963
PRAIRIE CITY COMMUNITY CENTER,PRAIRIE CITY,IA,0.0,41.5936284,-93.23384539
PLEASANT VALLEY MENNONITE CHURCH,HARPER,KS,150.0,37.28334879,-98.01606223
Zimmerman Evangelical Free Church,ZIMMERMAN,MN,100.0,45.43290609,-93.59338535
Bennington Moose Lodge,BENNINGTON,VT,0.0,42.87983877000001,-73.17566363
BANDERA ROAD COMMUNITY CHURCH MSN,San Antonio,TX,50.0,29.52930432,-98.64282673
Groton Senior Center,GROTON,MA,0.0,42.60431348,-71.59267699
Milford Middle School,MILFORD,DE,200.0,38.90353138,-75.43823194999999
Suffield Elementary School,MOGADORE,OH,195.0,41.02272978,-81.35267723
Wakarusa Bible Baptist Church,WAKARUSA,IN,258.0,41.53608978,-86.01934018
Lunenburg Elementary School,LUNENBURG,VT,50.0,44.47069447,-71.68189873
L. B. Landry Ave.,NEW ORLEANS,LA,635.0,29.94301044,-90.04087447
St. Stephen Catholic Church,OLD HICKORY,TN,125.0,36.21979257,-86.56886191
Gilsum Elementary School,GILSUM,NH,159.0,43.05604293,-72.23941544
Wilton Ymca,WILTON,CT,487.0,41.21143452,-73.43208732000001
EASTCHESTER MIDDLE SCHOOL,EASTCHESTER,NY,1.0,40.96234031,-73.81073787
Louise A Spencer Elementary School,NEWARK,NJ,317.0,40.72596251,-74.18736494
Gwynn Park High School,BRANDYWINE,MD,900.0,38.7012109,-76.87298333
Southeast High School,RAVENNA,OH,1000.0,41.09899229,-81.07063186
TRINITY LUTHERAN CHURCH,TULLAHOMA,TN,400.0,35.36529275,-86.22565365
Saint Anne's School,FAIR LAWN,NJ,300.0,40.92153807,-74.11846788
Russell School,Russell,IA,430.0,40.9815858,-93.19593897
TRINITY BAPTIST CHURCH,MANCHESTER,TN,400.0,35.45842654,-86.09135789
Grace United Methodist Church,RUSTON,LA,225.0,32.56600005,-92.64231633
FARRINGTON COMMUNITY CONSOLIDATED SCHOOL,BLUFORD,IL,156.0,38.44570452,-88.74589572000001
Kaiser Elementary School,YPSILANTI,MI,309.0,42.23514178,-83.56996469
Glen Oaks Community College,CENTREVILLE,MI,500.0,41.89804891,-85.50698743
JACKSON TWP BLDG,RICHWOOD,OH,0.0,40.49480077,-83.32370334000001
REMOVE Barnett Park Community Center-Recreation Bldg,ORLANDO,FL,186.0,28.55264959,-81.44331091
Anthony Saville Middle School,LAS VEGAS,NV,100.0,36.30701781,-115.23313282
BROWNELL ELEM,LINCOLN,NE,123.0,40.82982521,-96.63931711000001
THE LEADERSHIP CENTER,AURORA,NE,0.0,40.87246207,-97.98783251
PAGOSA SPRINGS COMMUNITY CENTER,Pagosa Springs,CO,0.0,37.26174707,-107.00975017
NORTH PENN HIGH SCHOOL,LANSDALE,PA,5810.0,40.23174908,-75.31211103
West Liberty City Hall Basement,WEST LIBERTY,KY,50.0,37.9208422,-83.26001335000001
HAMPTON ACTIVITY CENTER,ESSEXVILLE,MI,0.0,43.59408932,-83.80655833
NATIONAL GUARD ARMORY,COLBY,KS,200.0,39.39118875,-101.05473647
Eberly Insurance,GRAINFIELD,KS,20.0,39.11304643,-100.46547369
IMBLER CHRISTIAN CHURCH,IMBLER,OR,30.0,45.46110883,-117.96296189
Fayetteville High School,FAYETTEVILLE,OH,700.0,39.18373315,-83.93239147
Mcdonald Hall United Methodist Church,SILSBEE,TX,92.0,30.35349698,-94.17629891
Hemingway High School,HEMINGWAY,SC,399.0,33.74917509,-79.44768834
Keeseville Country Gardens,KEESEVILLE,NY,0.0,44.50549823,-73.50343053
Gull Lake Middle School,RICHLAND,MI,580.0,42.37549897,-85.4396462
Hartland Educational Support Service,HOWELL,MI,555.0,42.63238132,-83.7694523
RAYMOND COMMUNITY CENTER,RAYMOND,MN,85.0,45.01667287,-95.23973821
Eldridge Park Conference Center - INACTIVE,SUGAR LAND,TX,0.0,29.65517343,-95.61911721
First Southern Baptist Church Of Harvard,HARVARD,IL,200.0,42.42925145,-88.61859668
Glad Tidings,BRANDENBURG,KY,78.0,37.97999061,-86.16017401
Gainesville High School,GAINESVILLE,FL,58.0,29.66937372,-82.33905364
Brunswick High School,BRUNSWICK,OH,0.0,41.2382613,-81.82172763000001
New Union Elementary School,MANCHESTER,TN,200.0,35.53280047000001,-86.080602
Waxahachie Junior High School,WAXAHACHIE,TX,0.0,32.4124498,-96.83162814
Priority - Lynnwood Convention Center 3-1,LYNNWOOD,WA,580.0,47.82090285,-122.28325995
Taylor County Elementary School,BUTLER,GA,25.0,32.55787917,-84.23981571
Bethany Lutheran Church Of Elkhorn,ELKHORN,NE,0.0,41.29590784000001,-96.23446032
Saint Andrews United Methodist Church,SALISBURY,MD,30.0,38.36022396,-75.59436325
First Baptist Church of Williston,WILLISTON,FL,160.0,29.38783197,-82.4440225
GLENFORD ELEMENTARY SCHOOL,GLENFORD,OH,100.0,39.8876235,-82.31836023
WAUTOMA HIGH SCHOOL,WAUTOMA,WI,214.0,44.07143146,-89.29759381
New Hope Solebury SD - New Hope Solebury High School,NEW HOPE,PA,2951.0,40.36421921,-74.95738245
Gettysburg Area Middle School,GETTYSBURG,PA,650.0,39.82716208,-77.23105738999999
Lufkin Middle School,LUFKIN,TX,400.0,31.32800233,-94.71768177
Espiritu De Santo Catholic Church,SAFETY HARBOR,FL,0.0,28.00882056,-82.68402457
Highland Community Center,BELLEVUE,WA,300.0,47.62490461,-122.15101464
GREEN RIVER OUTREACH FAMILY RESOURCE,Island,KY,0.0,37.44328421,-87.14542626
WOODLAWN HIGH SCHOOL,BATON ROUGE,LA,1586.0,30.37335401,-91.01404883
Fred T. Foard,NEWTON,NC,500.0,35.62125778,-81.37313681
Grace Fellowship Church,HAZLETON,PA,110.0,40.97803348,-76.01244906
Bethel Christian Reformed Church,SIOUX CENTER,IA,217.0,43.07466789,-96.17541084
SHREVE UNITED METHODIST CHURCH,SHREVE,OH,450.0,40.68479154,-82.02361643
Carpinteria Boys And Girls Club,CARPINTERIA,CA,290.0,34.40777559,-119.51421145
HOMER TOWN HALL,HOMER,NY,60.0,42.63886543,-76.17831102999999
Sebastian River Middle School,SEBASTIAN,FL,1499.0,27.76740656,-80.54231614
Hope Wall School,AURORA,IL,175.0,41.78154174,-88.32405073
Hatton Elementary School,TOWN CREEK,AL,600.0,34.5620273,-87.41169753000001
Chittick Elementary School,MATTAPAN,MA,442.0,42.26712168,-71.1050466
Viking School,GURNEE,IL,262.0,42.3709574,-87.91337533000001
PALISADE FIRE DEPARTMENT & COMMUNITY CENTER,PALISADE,MN,650.0,46.71350469,-93.48481919000001
Southwestern Elementary,CHESAPEAKE,VA,0.0,36.79123078000001,-76.40475132
Lexington High School,LEXINGTON,SC,2884.0,33.97899683,-81.31209982
AVON CONGRETIONAL CHURCH,AVON,CT,30.0,41.80965454,-72.83059376
Stolley Park School,GRAND ISLAND,NE,367.0,40.90219365,-98.35264249
Cummings Street Missionary Baptist Church,MEMPHIS,TN,1000.0,35.03463902,-90.0561
Walker County Civic Center,ROCK SPRING,GA,150.0,34.84872217,-85.25049179
Clyde Elementary School,CLYDE,NC,325.0,35.53769278,-82.92492596
Roane State Community College,HARRIMAN,TN,1000.0,35.86420064,-84.67986297
Church of Jesus Christ of Latter-day Saints,YONKERS,NY,100.0,40.9171224,-73.89673104
Reick Avenue School,MILLVILLE,NJ,391.0,39.3901905,-75.07513068
St. Mary's Catholic Church,MAYVILLE,NY,372.0,42.25529559,-79.50341933
CROSS LANES ELEMENTARY SCHOOL,CHARLESTON,WV,100.0,38.42249302,-81.78883043
New Virginia Fire Station,NEW VIRGINIA,IA,20.0,41.17990429,-93.73021719
Mt. Vernon Missionary Baptist Church,LOUISVILLE,KY,129.0,38.22021751,-85.81327853
Franklin County High School Gymnasium,WINCHESTER,TN,400.0,35.19346828,-86.10303108999999
Western Albemarle High School,CROZET,VA,1400.0,38.05054242,-78.70773517
INTERFAITH CHAPEL C.W. POST CAMPUS,GREENVALE,NY,313.0,40.81200964,-73.61959596
Lantana Church Of Christ,CROSSVILLE,TN,200.0,35.87099951,-85.10769744000001
First Church of the Nazarene,MOUNT VERNON,OH,100.0,40.39711641,-82.46741387
Murray County Senior Center,CHATSWORTH,GA,200.0,34.78246013,-84.78360876
Rogers City Elementary School,ROGERS CITY,MI,0.0,45.41616971,-83.82172989
BOSWELL HIGH SCHOOL,FORT WORTH,TX,1500.0,32.88097859,-97.40214904
Avon High School,AVON,OH,500.0,41.44571691,-82.04270005
Buckeye Trail High School,LORE CITY,OH,500.0,40.05083247,-81.4447768
Braintree Town Hall,BRAINTREE,VT,377.0,43.99042053,-72.75286535999999
Valentine Elementary School,VALENTINE,NE,2050.0,42.87798616,-100.54456907
Perinton Community / Aquatic Center,FAIRPORT,NY,200.0,43.0831395,-77.43211882
Union Volunteer Fire Department,STAFFORD SPRINGS,CT,120.0,41.99308027,-72.15611124
GRACE LUTHERAN CHURCH,CRIVITZ,WI,120.0,45.23304975,-88.00673395
North Royalton Middle School,NORTH ROYALTON,OH,586.0,41.30988331,-81.73476319000001
WOODLAND UNITED METHODIST,MORGANTOWN,WV,150.0,39.64612856,-79.92484163
Crookston High School,CROOKSTON,MN,2000.0,47.78922873,-96.60287659000001
CEDAR CANYON ELEMENTARY,FORT WAYNE,IN,296.0,41.22229833,-85.13365187
Saint Joseph's Church,ATHENS,PA,0.0,41.96399619,-76.52065594
Little Rock Church,LITTLE ROCK,AR,388.0,34.67056648,-92.39433727000001
Silver Lake School Pk-3,ATHOL,MA,0.0,42.60103994,-72.22264308
First Christian Church,MOUNT CARMEL,IL,290.0,38.414561,-87.76363821
NYC Tehcnical College,BROOKLYN,NY,399.0,40.69556542,-73.98712189
Prospect Volunteer Fire Department,PROSPECT,CT,0.0,41.50036871,-72.97883801
MARQUETTE HIGH SCHOOL,CHESTERFIELD,MO,800.0,38.63066808,-90.57645671
WILTON HIGH SCHOOL,WILTON,CT,1512.0,41.21101184,-73.43193443
Irwin County Elementary School,OCILLA,GA,218.0,31.58624265,-83.24206288
Stacyville Community Center,STACYVILLE,IA,1200.0,43.44111464,-92.78246667
SPRINGDALE JOB CORPS CENTER,TROUTDALE,OR,1.0,45.51898919,-122.33425151
AMERICAN LEGION WASHINGTON POST 444,New Knoxville,OH,0.0,40.4921118,-84.31666277999999
EDELSTEIN CONGREGATIONAL UCC,EDELSTEIN,IL,50.0,40.94042383,-89.63562198
PETERSTOWN FIRE DEPT.,PETERSTOWN,WV,100.0,37.39657343,-80.79617676
ANNIE VINTON ELEMENTARY,MANSFIELD CENTER,CT,108.0,41.73726812,-72.25753676999999
KINGSVILLE BAPTIST CHURCH,PINEVILLE,LA,175.0,31.37194321,-92.40805193
Spry Middle School,WEBSTER,NY,550.0,43.20856795,-77.43034716
Burger Recreation Center,LAFAYETTE,CO,550.0,40.00023661,-105.09088474
Poland Regional High School,POLAND,ME,200.0,43.99881121,-70.36517437
St. Lucie West Middle School K-8,PORT SAINT LUCIE,FL,410.0,27.29389552,-80.37911616999999
CHRIST LUTHERAN CHURCH,ST PAUL,MN,0.0,44.95586072,-93.10398329
FERMI HIGH SCHOOL,ENFIELD,CT,2390.0,42.00368327,-72.54194737
LEE PUBLIC SAFETY CENTER,LEE,FL,50.0,30.42003782,-83.30036593
FAMILY CHRISTIAN CENTER,DEFIANCE,OH,100.0,41.28267882,-84.33031449
Avon Senior Center,AVON,CT,93.0,41.77414931,-72.86189916000001
BEST WESTERN BIDARKI INN,HOMER,AK,0.0,59.64142073,-151.55844031
ROYAL HIGH & MIDDLE SCHOOL,ELROY,WI,0.0,43.75824257,-90.27394277
Clear Lake Sanitary District,CLEAR LAKE,IA,140.0,43.10515491,-93.40486946
Southington-cheshire Community Ymca,SOUTHINGTON,CT,583.0,41.60306229,-72.87932803
MILDRED E STRANG MIDDLE SCHOOL,YORKTOWN HEIGHTS,NY,1.0,41.2947747,-73.80291376
FCSS North Springs High School,ATLANTA,GA,600.0,33.96091147,-84.36566683
Christian Reformed Church,IRETON,IA,82.0,42.97574247,-96.31267436
